% (Hf),% (Ti),% (Zr),Sigma_e0
13.00000000869987,28.00000000719972,58.99999998410041,78425.95545056988
13.00000000869987,29.000000007099707,57.99999998420042,78130.48298562547
13.00000000869987,30.0000000069997,56.99999998430043,77850.22977000581
13.00000000869987,31.000000006899686,55.999999984400446,77584.88076592222
13.00000000869987,32.00000000679968,54.99999998450045,77334.13976391421
13.00000000869987,33.00000000669967,53.99999998460046,77097.72856870419
13.00000000869987,34.000000006599656,52.99999998470047,76875.38624470348
13.00000000869987,35.00000000649965,51.99999998480048,76666.86841723512
13.00000000869987,36.00000000639964,50.99999998490049,76471.94662588918
13.00000000869987,37.00000000629963,49.9999999850005,76290.40772674441
13.00000000869987,38.00000000619962,48.99999998510051,76122.05334048254
13.00000000869987,39.000000006099604,47.999999985200525,75966.69934368698
13.00000000869987,40.000000005999595,46.99999998530053,75824.17540086509
13.00000000869987,41.00000000589959,45.99999998540054,75694.32453495715
13.00000000869987,42.00000000579958,44.99999998550055,75577.0027343043
13.00000000869987,43.00000000569957,43.99999998560056,75472.0785942404
13.00000000869987,44.00000000559956,42.99999998570057,75379.43299165087
13.00000000869987,45.000000005499544,41.999999985800585,75298.95879100883
13.00000000869987,46.000000005399535,40.999999985900594,75230.56058055261
13.00000000869987,47.000000005299526,39.9999999860006,75174.15443741622
13.00000000869987,48.00000000519952,38.99999998610061,75129.667720659
13.00000000869987,49.00000000509951,37.99999998620062,75097.03889127106
13.00000000869987,50.00000000499949,36.99999998630064,75076.21735835435
13.00000000869987,51.00000000489948,35.99999998640065,75067.16335079445
13.00000000869987,52.000000004799475,34.999999986500654,75069.84781385178
13.00000000869987,53.000000004699466,33.99999998660067,75084.25233020856
13.00000000869987,54.00000000459946,32.99999998670067,75110.36906511246
13.00000000869987,55.00000000449945,31.999999986800688,75148.20073536047
13.00000000869987,56.00000000439944,30.99999998690069,75197.76060196696
13.00000000869987,57.00000000429942,29.999999987000706,75259.072486459
13.00000000869987,58.000000004199414,28.999999987100722,75332.17081084115
13.00000000869987,59.000000004099405,27.999999987200724,75417.10066137042
13.00000000869987,60.000000003999396,26.99999998730074,75513.91787638281
13.00000000869987,61.00000000389939,25.99999998740074,75622.68915851324
13.00000000869987,62.00000000379937,24.999999987500757,75743.49221175472
13.00000000869987,63.00000000369936,23.999999987600773,75876.41590390948
13.00000000869987,64.00000000359935,22.999999987700775,76021.56045509382
13.00000000869987,65.00000000349935,21.999999987800777,76179.03765307444
13.00000000869987,66.00000000339934,20.999999987900793,76348.97109633268
13.00000000869987,67.00000000329932,19.99999998800081,76531.49646587925
13.00000000869987,68.00000000319932,18.99999998810081,76726.7618269756
13.00000000869987,69.0000000030993,17.999999988200827,76934.92796205865
13.00000000869987,70.0000000029993,16.99999998830083,77156.16873631523
13.00000000869987,71.00000000289928,15.999999988400845,77390.67149751437
13.00000000869987,72.00000000279927,14.99999998850086,77638.63751187651
13.00000000869987,73.00000000269927,13.999999988600862,77900.28243794401
13.00000000869987,74.00000000259925,12.999999988700878,78175.83684061773
13.00000000869987,75.00000000249925,11.99999998880088,78465.54674773972
13.00000000869987,76.00000000239923,10.999999988900896,78769.67425183643
13.00000000869987,77.00000000229923,9.999999989000898,79088.49815989187
13.00000000869987,78.00000000219922,8.999999989100914,79422.31469429679
13.00000000869987,79.0000000020992,7.99999998920093,79771.43824842278
13.00000000869987,80.0000000019992,6.999999989300932,80136.20220060152
13.00000000869987,81.00000000189918,5.999999989400948,80516.95979065051
13.00000000869987,82.00000000179918,4.9999999895009495,80914.08506348518
13.00000000869987,83.00000000169916,3.9999999896009655,81327.9738847941
13.00000000869987,84.00000000159915,2.9999999897009815,81759.04503423379
13.00000000869987,85.00000000149915,1.9999999898009833,82207.74138213099
13.00000000869987,86.00000000139913,0.9999999899009993,82674.53115626451
14.00000000859986,1e-08,85.99999998140014,94139.86754183125
14.00000000859986,1.00000000989999,84.99999998150015,93204.96569474768
14.00000000859986,2.00000000979998,83.99999998160015,92306.79779408705
14.00000000859986,3.0000000096999697,82.99999998170017,91443.79163307378
14.00000000859986,4.00000000959996,81.99999998180019,90614.47348859794
14.00000000859986,5.000000009499949,80.99999998190019,89817.46085730886
14.00000000859986,6.0000000093999395,79.9999999820002,89051.45583636838
14.00000000859986,7.00000000929993,78.9999999821002,88315.23908356678
14.00000000859986,8.000000009199919,77.99999998220022,87607.66429897594
14.00000000859986,9.000000009099908,76.99999998230024,86927.65317684128
14.00000000859986,10.000000008999898,75.99999998240024,86274.19078212531
14.00000000859986,11.000000008899889,74.99999998250024,85646.32131112083
14.00000000859986,12.000000008799878,73.99999998260026,85043.14419994953
14.00000000859986,13.00000000869987,72.99999998270027,84463.81054863262
14.00000000859986,14.00000000859986,71.99999998280028,83907.51983183147
14.00000000859986,15.00000000849985,70.99999998290029,83373.51687036954
14.00000000859986,16.00000000839984,69.9999999830003,82861.08904031449
14.00000000859986,17.00000000829983,68.99999998310031,82369.56369875968
14.00000000859986,18.00000000819982,67.99999998320033,81898.30580754443
14.00000000859986,19.00000000809981,66.99999998330033,81446.71573801574
14.00000000859986,20.000000007999798,65.99999998340034,81014.22724159466
14.00000000859986,21.00000000789979,64.99999998350035,80600.30557239392
14.00000000859986,22.00000000779978,63.99999998360036,80204.44574945353
14.00000000859986,23.000000007699768,62.99999998370037,79826.17094734825
14.00000000859986,24.00000000759976,61.99999998380038,79465.03100497834
14.00000000859986,25.000000007499747,60.999999983900395,79120.60104330994
14.00000000859986,26.000000007399738,59.999999984000404,78792.48018368344
14.00000000859986,27.00000000729973,58.99999998410041,78480.29035908112
14.00000000859986,28.00000000719972,57.99999998420042,78183.67521143639
14.00000000859986,29.000000007099707,56.99999998430043,77902.29906869536
14.00000000859986,30.0000000069997,55.99999998440044,77635.84599590523
14.00000000859986,31.000000006899686,54.999999984500455,77384.01891511884
14.00000000859986,32.00000000679968,53.99999998460046,77146.53878936701
14.00000000859986,33.00000000669967,52.999999984700466,76923.14386637413
14.00000000859986,34.000000006599656,51.99999998480048,76713.58897807534
14.00000000859986,35.00000000649965,50.99999998490049,76517.64489234293
14.00000000859986,36.00000000639964,49.9999999850005,76335.09771365048
14.00000000859986,37.00000000629963,48.99999998510051,76165.7483296929
14.00000000859986,38.00000000619962,47.99999998520052,76009.41190125037
14.00000000859986,39.000000006099604,46.99999998530053,75865.91739282758
14.00000000859986,40.000000005999595,45.99999998540054,75735.10714182809
14.00000000859986,41.00000000589959,44.99999998550055,75616.8364642296
14.00000000859986,42.00000000579958,43.99999998560056,75510.9732949207
14.00000000859986,43.00000000569957,42.99999998570057,75417.39786103844
14.00000000859986,44.00000000559956,41.99999998580058,75336.00238681112
14.00000000859986,45.000000005499544,40.999999985900594,75266.69082856725
14.00000000859986,46.000000005399535,39.9999999860006,75209.37863871767
14.00000000859986,47.000000005299526,38.99999998610061,75163.99255765273
14.00000000859986,48.00000000519952,37.99999998620062,75130.47043262827
14.00000000859986,49.00000000509951,36.99999998630063,75108.76106283444
14.00000000859986,50.00000000499949,35.99999998640065,75098.82406996045
14.00000000859986,51.00000000489948,34.999999986500654,75100.62979367899
14.00000000859986,52.000000004799475,33.99999998660067,75114.15921158249
14.00000000859986,53.000000004699466,32.99999998670067,75139.40388320955
14.00000000859986,54.00000000459946,31.999999986800688,75176.36591789927
14.00000000859986,55.00000000449945,30.99999998690069,75225.05796631453
14.00000000859986,56.00000000439944,29.999999987000706,75285.50323557305
14.00000000859986,57.00000000429942,28.999999987100722,75357.73552802313
14.00000000859986,58.000000004199414,27.999999987200724,75441.79930380138
14.00000000859986,59.000000004099405,26.99999998730074,75537.74976740839
14.00000000859986,60.000000003999396,25.99999998740074,75645.65297863925
14.00000000859986,61.00000000389939,24.999999987500757,75765.58598831003
14.00000000859986,62.00000000379937,23.999999987600773,75897.63699932679
14.00000000859986,63.00000000369936,22.999999987700775,76041.90555375346
14.00000000859986,64.00000000359935,21.99999998780079,76198.50274665005
14.00000000859986,65.00000000349935,20.999999987900793,76367.55146757075
14.00000000859986,66.00000000339934,19.99999998800081,76549.18667073784
14.00000000859986,67.00000000329932,18.999999988100825,76743.55567503958
14.00000000859986,68.00000000319932,17.999999988200827,76950.81849514053
14.00000000859986,69.0000000030993,16.999999988300843,77171.14820514231
14.00000000859986,70.0000000029993,15.999999988400845,77404.73133639264
14.00000000859986,71.00000000289928,14.99999998850086,77651.76831121204
14.00000000859986,72.00000000279927,13.999999988600877,77912.47391449082
14.00000000859986,73.00000000269927,12.999999988700878,78187.07780530938
14.00000000859986,74.00000000259925,11.999999988800894,78475.82507094776
14.00000000859986,75.00000000249925,10.999999988900896,78778.97682588562
14.00000000859986,76.00000000239923,9.999999989000912,79096.81085864452
14.00000000859986,77.00000000229923,8.999999989100914,79429.62232960256
14.00000000859986,78.00000000219922,7.99999998920093,79777.72452321099
14.00000000859986,79.0000000020992,6.999999989300946,80141.44965837097
14.00000000859986,80.0000000019992,5.999999989400948,80521.14976109083
14.00000000859986,81.00000000189918,4.999999989500964,80917.19760393663
14.00000000859986,82.00000000179918,3.9999999896009655,81329.98771722584
14.00000000859986,83.00000000169916,2.9999999897009815,81759.93747738983
14.00000000859986,84.00000000159915,1.9999999898009975,82207.48827845877
14.00000000859986,85.00000000149915,0.9999999899009993,82673.10679320377
15.00000000849985,1e-08,84.99999998150015,93301.61650629598
15.00000000849985,1.00000000989999,83.99999998160015,92401.281547997
15.00000000849985,2.00000000979998,82.99999998170017,91536.17283117172
15.00000000849985,3.0000000096999697,81.99999998180019,90704.81364960814
15.00000000849985,4.00000000959996,80.99999998190019,89905.81868101441
15.00000000849985,5.000000009499949,79.9999999820002,89137.88735634764
15.00000000849985,6.0000000093999395,78.9999999821002,88399.79780941679
15.00000000849985,7.00000000929993,77.99999998220022,87690.40134885114
15.00000000849985,8.000000009199919,76.99999998230024,87008.61740106044
15.00000000849985,9.000000009099908,75.99999998240024,86353.42887853087
15.00000000849985,10.000000008999898,74.99999998250026,85723.87793281383
15.00000000849985,11.000000008899889,73.99999998260026,85119.06205596939
15.00000000849985,12.000000008799878,72.99999998270027,84538.1304980999
15.00000000849985,13.00000000869987,71.99999998280029,83980.28097202771
15.00000000849985,14.00000000859986,70.99999998290029,83444.75661918789
15.00000000849985,15.00000000849985,69.9999999830003,82930.84321347649
15.00000000849985,16.00000000839984,68.99999998310031,82437.86658216313
15.00000000849985,17.00000000829983,67.99999998320033,81965.1902250738
15.00000000849985,18.00000000819982,66.99999998330033,81512.21311512109
15.00000000849985,19.00000000809981,65.99999998340034,81078.36766491973
15.00000000849985,20.000000007999798,64.99999998350035,80663.11784571005
15.00000000849985,21.00000000789979,63.99999998360036,80265.95744613708
15.00000000849985,22.00000000779978,62.99999998370037,79886.4084596179
15.00000000849985,23.000000007699768,61.99999998380038,79524.01959009374
15.00000000849985,24.00000000759976,60.999999983900395,79178.36486691447
15.00000000849985,25.000000007499747,59.999999984000404,78849.04236046183
15.00000000849985,26.000000007399738,58.99999998410041,78535.67299088683
15.00000000849985,27.00000000729973,57.99999998420042,78237.89942303344
15.00000000849985,28.00000000719972,56.99999998430043,77955.38504124558
15.00000000849985,29.000000007099707,55.999999984400446,77687.81299832338
15.00000000849985,30.0000000069997,54.99999998450045,77434.88533340703
15.00000000849985,31.000000006899686,53.999999984600464,77196.32215403121
15.00000000849985,32.00000000679968,52.999999984700466,76971.86087801697
15.00000000849985,33.00000000669967,51.99999998480048,76761.25553125198
15.00000000849985,34.000000006599656,50.9999999849005,76564.27609775892
15.00000000849985,35.00000000649965,49.9999999850005,76380.7079187737
15.00000000849985,36.00000000639964,48.999999985100516,76210.35113784645
15.00000000849985,37.00000000629963,47.99999998520052,76053.02018924482
15.00000000849985,38.00000000619962,46.99999998530053,75908.5433271884
15.00000000849985,39.000000006099604,45.99999998540055,75776.76219366575
15.00000000849985,40.000000005999595,44.99999998550055,75657.53142279682
15.00000000849985,41.00000000589959,43.99999998560057,75550.7182798956
15.00000000849985,42.00000000579958,42.99999998570057,75456.20233356743
15.00000000849985,43.00000000569957,41.999999985800585,75373.87515934135
15.00000000849985,44.00000000559956,40.99999998590059,75303.64007349429
15.00000000849985,45.000000005499544,39.9999999860006,75245.41189586886
15.00000000849985,46.000000005399535,38.99999998610062,75199.11674062406
15.00000000849985,47.000000005299526,37.99999998620062,75164.69183398677
15.00000000849985,48.00000000519952,36.99999998630064,75142.08535819614
15.00000000849985,49.00000000509951,35.99999998640064,75131.2563209479
15.00000000849985,50.00000000499949,34.999999986500654,75132.17444976023
15.00000000849985,51.00000000489948,33.99999998660067,75144.82011078828
15.00000000849985,52.000000004799475,32.99999998670067,75169.18425172161
15.00000000849985,53.000000004699466,31.999999986800688,75205.26836849948
15.00000000849985,54.00000000459946,30.99999998690069,75253.08449567907
15.00000000849985,55.00000000449945,29.999999987000706,75312.65522039258
15.00000000849985,56.00000000439944,28.999999987100708,75384.01371992541
15.00000000849985,57.00000000429942,27.999999987200724,75467.20382304752
15.00000000849985,58.000000004199414,26.99999998730074,75562.28009533009
15.00000000849985,59.000000004099405,25.99999998740074,75669.30794877876
15.00000000849985,60.000000003999396,24.999999987500757,75788.36377621957
15.00000000849985,61.00000000389939,23.99999998760076,75919.5351109785
15.00000000849985,62.00000000379937,22.999999987700775,76062.9208125055
15.00000000849985,63.00000000369936,21.99999998780079,76218.63127870743
15.00000000849985,64.00000000359935,20.999999987900793,76386.7886858737
15.00000000849985,65.00000000349935,19.999999988000795,76567.52725720298
15.00000000849985,66.00000000339934,18.99999998810081,76760.99356107115
15.00000000849985,67.00000000329932,17.999999988200827,76967.34684032164
15.00000000849985,68.00000000319932,16.99999998830083,77186.75937400642
15.00000000849985,69.0000000030993,15.999999988400845,77419.41687316647
15.00000000849985,70.0000000029993,14.999999988500846,77665.51891241016
15.00000000849985,71.00000000289928,13.999999988600862,77925.2793992319
15.00000000849985,72.00000000279927,12.999999988700878,78198.92708321068
15.00000000849985,73.00000000269927,11.99999998880088,78486.70610744182
15.00000000849985,74.00000000259925,10.999999988900896,78788.87660478827
15.00000000849985,75.00000000249925,9.999999989000898,79105.71534178809
15.00000000849985,76.00000000239923,8.999999989100914,79437.51641332953
15.00000000849985,77.00000000229923,7.999999989200916,79784.59199150559
15.00000000849985,78.00000000219922,6.999999989300932,80147.27313238446
15.00000000849985,79.0000000020992,5.999999989400948,80525.91064479384
15.00000000849985,80.0000000019992,4.9999999895009495,80920.87602560598
15.00000000849985,81.00000000189918,3.9999999896009655,81332.56246644631
15.00000000849985,82.00000000179918,2.9999999897009673,81761.38593721972
15.00000000849985,83.00000000169916,1.9999999898009833,82207.78635237481
15.00000000849985,84.00000000159915,0.9999999899009993,82672.22882640302
16.00000000839984,1e-08,83.99999998160015,92497.434442666
16.00000000839984,1.00000000989999,82.99999998170017,91630.18816071167
16.00000000839984,2.00000000979998,81.99999998180019,90796.75415472711
16.00000000839984,3.0000000096999697,80.99999998190019,89995.74422679607
16.00000000839984,4.00000000959996,79.99999998200019,89225.85508830931
16.00000000839984,5.000000009499949,78.9999999821002,88485.86229881852
16.00000000839984,6.0000000093999395,77.99999998220022,87774.61472810378
16.00000000839984,7.00000000929993,76.99999998230024,87091.02949000246
16.00000000839984,8.000000009199919,75.99999998240024,86434.08730227523
16.00000000839984,9.000000009099908,74.99999998250024,85802.82823180295
16.00000000839984,10.000000008999898,73.99999998260026,85196.34778881978
16.00000000839984,11.000000008899889,72.99999998270027,84613.79333776716
16.00000000839984,12.000000008799878,71.99999998280029,84054.3607957775
16.00000000839984,13.00000000869987,70.99999998290029,83517.29159281518
16.00000000839984,14.00000000859986,69.9999999830003,83001.86987018006
16.00000000839984,15.00000000849985,68.99999998310031,82507.41989644553
16.00000000839984,16.00000000839984,67.99999998320033,82033.30368200825
16.00000000839984,17.00000000829983,66.99999998330033,81578.91877529761
16.00000000839984,18.00000000819982,65.99999998340034,81143.69622535676
16.00000000839984,19.00000000809981,64.99999998350035,80727.09869699545
16.00000000839984,20.000000007999798,63.99999998360036,80328.61872604015
16.00000000839984,21.00000000789979,62.99999998370037,79947.77710339554
16.00000000839984,22.00000000779978,61.99999998380038,79584.12137769452
16.00000000839984,23.000000007699768,60.999999983900395,79237.22446726996
16.00000000839984,24.00000000759976,59.9999999840004,78906.68337303781
16.00000000839984,25.000000007499747,58.99999998410041,78592.11798465454
16.00000000839984,26.000000007399738,57.99999998420042,78293.16997300697
16.00000000839984,27.00000000729973,56.99999998430043,78009.50176272153
16.00000000839984,28.00000000719972,55.99999998440044,77740.79557894649
16.00000000839984,29.000000007099707,54.99999998450045,77486.75256317649
16.00000000839984,30.0000000069997,53.999999984600464,77247.09195335272
16.00000000839984,31.000000006899686,52.99999998470047,77021.55032389723
16.00000000839984,32.00000000679968,51.99999998480048,76809.88088172377
16.00000000839984,33.00000000669967,50.999999984900484,76611.85281461859
16.00000000839984,34.000000006599656,49.9999999850005,76427.25068870434
16.00000000839984,35.00000000649965,48.999999985100516,76255.873891995
16.00000000839984,36.00000000639964,47.99999998520052,76097.53612131444
16.00000000839984,37.00000000629963,46.99999998530053,75952.0649101014
16.00000000839984,38.00000000619962,45.999999985400535,75819.30119484755
16.00000000839984,39.000000006099604,44.99999998550055,75699.09891812608
16.00000000839984,40.000000005999595,43.99999998560057,75591.32466635999
16.00000000839984,41.00000000589959,42.99999998570057,75495.85734066064
16.00000000839984,42.00000000579958,41.999999985800585,75412.58785923226
16.00000000839984,43.00000000569957,40.99999998590059,75341.418889994
16.00000000839984,44.00000000559956,39.9999999860006,75282.26461221809
16.00000000839984,45.000000005499544,38.99999998610062,75235.05050611836
16.00000000839984,46.000000005399535,37.99999998620062,75199.71316945385
16.00000000839984,47.000000005299526,36.99999998630064,75176.20016033415
16.00000000839984,48.00000000519952,35.99999998640064,75164.46986553138
16.00000000839984,49.00000000509951,34.999999986500654,75164.49139371458
16.00000000839984,50.00000000499949,33.99999998660067,75176.244493131
16.00000000839984,51.00000000489948,32.99999998670067,75199.71949336378
16.00000000839984,52.000000004799475,31.999999986800688,75234.91727089688
16.00000000839984,53.000000004699466,30.99999998690069,75281.84923831899
16.00000000839984,54.00000000459946,29.999999987000706,75340.5373570965
16.00000000839984,55.00000000449945,28.999999987100708,75411.01417394473
16.00000000839984,56.00000000439944,27.999999987200724,75493.32288092468
16.00000000839984,57.00000000429942,26.99999998730074,75587.5173994916
16.00000000839984,58.000000004199414,25.99999998740074,75693.66248882319
16.00000000839984,59.000000004099405,24.999999987500757,75811.83387885711
16.00000000839984,60.000000003999396,23.99999998760076,75942.11842857358
16.00000000839984,61.00000000389939,22.999999987700775,76084.61431016822
16.00000000839984,62.00000000379937,21.99999998780079,76239.43121987299
16.00000000839984,63.00000000369936,20.999999987900793,76406.69061630251
16.00000000839984,64.00000000359935,19.99999998800081,76586.52598732704
16.00000000839984,65.00000000349935,18.99999998810081,76779.08314660449
16.00000000839984,66.00000000339934,17.999999988200827,76984.52056104457
16.00000000839984,67.00000000329932,16.999999988300843,77203.00971062416
16.00000000839984,68.00000000319932,15.999999988400845,77434.7354821335
16.00000000839984,69.0000000030993,14.99999998850086,77679.89659860106
16.00000000839984,70.0000000029993,13.999999988600862,77938.70608632814
16.00000000839984,71.00000000289928,12.999999988700878,78211.39178166045
16.00000000839984,72.00000000279927,11.999999988800894,78498.19687983739
16.00000000839984,73.00000000269927,10.999999988900896,78799.38052848991
16.00000000839984,74.00000000259925,9.999999989000912,79115.21846860748
16.00000000839984,75.00000000249925,8.999999989100914,79446.00372607027
16.00000000839984,76.00000000239923,7.99999998920093,79792.04735713643
16.00000000839984,77.00000000229923,6.999999989300932,80153.67925160234
16.00000000839984,78.00000000219922,5.999999989400948,80531.24899770948
16.00000000839984,79.0000000020992,4.999999989500964,80925.12681326047
16.00000000839984,80.0000000019992,3.9999999896009655,81335.70454783835
16.00000000839984,81.00000000189918,2.9999999897009815,81763.39676149364
16.00000000839984,82.00000000179918,1.9999999898009833,82208.64188578415
16.00000000839984,83.00000000169916,0.9999999899009993,82671.90347362847
17.00000000829983,1e-08,82.99999998170017,91725.86344528655
17.00000000829983,1.00000000989999,81.99999998180019,90890.32016233484
17.00000000829983,2.00000000979998,80.99999998190019,90087.26201290025
17.00000000829983,3.0000000096999697,79.9999999820002,89315.38293422958
17.00000000829983,4.00000000959996,78.9999999821002,88573.45586019845
17.00000000829983,5.000000009499949,77.99999998220022,87860.32717325525
17.00000000829983,6.0000000093999395,76.99999998230024,87174.91162891596
17.00000000829983,7.00000000929993,75.99999998240024,86516.1877070128
17.00000000829983,8.000000009199919,74.99999998250026,85883.19334892728
17.00000000829983,9.000000009099908,73.99999998260026,85275.02204445431
17.00000000829983,10.000000008999898,72.99999998270027,84690.81923583134
17.00000000829983,11.000000008899889,71.99999998280029,84129.77900989231
17.00000000829983,12.000000008799878,70.99999998290029,83591.14105233325
17.00000000829983,13.00000000869987,69.9999999830003,83074.18784075527
17.00000000829983,14.00000000859986,68.99999998310031,82578.24205552209
17.00000000829983,15.00000000849985,67.99999998320033,82102.66418957779
17.00000000829983,16.00000000839984,66.99999998330033,81646.85034024368
17.00000000829983,17.00000000829983,65.99999998340034,81210.23016768026
17.00000000829983,18.00000000819982,64.99999998350035,80792.26500619031
17.00000000829983,19.00000000809981,63.99999998360036,80392.44611586665
17.00000000829983,20.000000007999798,62.99999998370038,80010.29306327915
17.00000000829983,21.00000000789979,61.99999998380038,79645.35222095945
17.00000000829983,22.00000000779978,60.999999983900395,79297.19537640018
17.00000000829983,23.000000007699768,59.999999984000404,78965.41844214287
17.00000000829983,24.00000000759976,58.99999998410041,78649.64025930333
17.00000000829983,25.000000007499747,57.99999998420043,78349.50148757991
17.00000000829983,26.000000007399738,56.99999998430043,78064.66357541915
17.00000000829983,27.00000000729973,55.999999984400446,77794.80780458219
17.00000000829983,28.00000000719972,54.99999998450045,77539.63440386986
17.00000000829983,29.000000007099707,53.999999984600464,77298.86172723184
17.00000000829983,30.0000000069997,52.99999998470047,77072.22549190826
17.00000000829983,31.000000006899686,51.99999998480048,76859.47807263873
17.00000000829983,32.00000000679968,50.99999998490049,76660.38784832424
17.00000000829983,33.00000000669967,49.9999999850005,76474.73859784864
17.00000000829983,34.000000006599656,48.999999985100516,76302.32894205963
17.00000000829983,35.00000000649965,47.999999985200525,76142.97182917706
17.00000000829983,36.00000000639964,46.99999998530053,75996.49406114464
17.00000000829983,37.00000000629963,45.99999998540054,75862.73585866623
17.00000000829983,38.00000000619962,44.99999998550055,75741.55046287861
17.00000000829983,39.000000006099604,43.99999998560057,75632.80377180583
17.00000000829983,40.000000005999595,42.999999985700576,75536.3740099197
17.00000000829983,41.00000000589959,41.999999985800585,75452.15142929781
17.00000000829983,42.00000000579958,40.999999985900594,75380.03804102688
17.00000000829983,43.00000000569957,39.9999999860006,75319.94737564492
17.00000000829983,44.00000000559956,38.99999998610061,75271.80427155213
17.00000000829983,45.000000005499544,37.99999998620063,75235.54469045173
17.00000000829983,46.000000005399535,36.99999998630064,75211.1155590031
17.00000000829983,47.000000005299526,35.99999998640064,75198.4746359875
17.00000000829983,48.00000000519952,34.999999986500654,75197.59040439902
17.00000000829983,49.00000000509951,33.99999998660067,75208.44198798049
17.00000000829983,50.00000000499949,32.999999986700686,75231.01909183008
17.00000000829983,51.00000000489948,31.999999986800688,75265.32196680526
17.00000000829983,52.000000004799475,30.99999998690069,75311.36139755156
17.00000000829983,53.000000004699466,29.999999987000706,75369.15871408209
17.00000000829983,54.00000000459946,28.999999987100722,75438.74582693234
17.00000000829983,55.00000000449945,27.999999987200724,75520.165286013
17.00000000829983,56.00000000439944,26.999999987300725,75613.47036338212
17.00000000829983,57.00000000429942,25.99999998740074,75718.72516025986
17.00000000829983,58.000000004199414,24.999999987500757,75836.00473870954
17.00000000829983,59.000000004099405,23.999999987600773,75965.39527851589
17.00000000829983,60.000000003999396,22.999999987700775,76106.99425989926
17.00000000829983,61.00000000389939,21.999999987800777,76260.91067281745
17.00000000829983,62.00000000379937,20.999999987900793,76427.26525372593
17.00000000829983,63.00000000369936,19.99999998800081,76606.19075079056
17.00000000829983,64.00000000359935,18.999999988100825,76797.83221867736
17.00000000829983,65.00000000349935,17.999999988200813,77002.34734418412
17.00000000829983,66.00000000339934,16.99999998830083,77219.90680412465
17.00000000829983,67.00000000329932,15.999999988400845,77450.69465703436
17.00000000829983,68.00000000319932,14.99999998850086,77694.9087704367
17.00000000829983,69.0000000030993,13.999999988600877,77952.76128558771
17.00000000829983,70.0000000029993,12.999999988700864,78224.47912181607
17.00000000829983,71.00000000289928,11.99999998880088,78510.3045227843
17.00000000829983,72.00000000279927,10.999999988900896,78810.49564722822
17.00000000829983,73.00000000269927,9.999999989000912,79125.32720697956
17.00000000829983,74.00000000259925,8.999999989100928,79455.0911553494
17.00000000829983,75.00000000249925,7.999999989200916,79800.09742924452
17.00000000829983,76.00000000239923,6.999999989300932,80160.67474871302
17.00000000829983,77.00000000229923,5.999999989400948,80537.17147796956
17.00000000829983,78.00000000219922,4.999999989500964,80929.95655233841
17.00000000829983,79.0000000020992,3.9999999896009797,81339.42047598
17.00000000829983,80.0000000019992,2.9999999897009673,81765.97639573453
17.00000000829983,81.00000000189918,1.9999999898009833,82210.0612569349
17.00000000829983,82.00000000179918,0.9999999899009993,82672.13704761096
18.00000000819982,1e-08,81.99999998180019,90985.5373665831
18.00000000819982,1.00000000989999,80.99999998190019,90180.39707728391
18.00000000819982,2.00000000979998,79.9999999820002,89406.49530038699
18.00000000819982,3.0000000096999697,78.9999999821002,88662.60229149654
18.00000000819982,4.00000000959996,77.99999998220022,87947.56189614064
18.00000000819982,5.000000009499949,76.99999998230024,87260.286464723
18.00000000819982,6.0000000093999395,75.99999998240024,86599.75219496312
18.00000000819982,7.00000000929993,74.99999998250024,85964.9948609888
18.00000000819982,8.000000009199919,73.99999998260026,85355.10589266979
18.00000000819982,9.000000009099908,72.99999998270027,84769.2287726717
18.00000000819982,10.000000008999898,71.99999998280029,84206.55572214277
18.00000000819982,11.000000008899889,70.99999998290029,83666.32464897673
18.00000000819982,12.000000008799878,69.9999999830003,83147.81633527683
18.00000000819982,13.00000000869987,68.99999998310031,82650.3518430242
18.00000000819982,14.00000000859986,67.99999998320033,82173.29011906238
18.00000000819982,15.00000000849985,66.99999998330033,81716.02578238801
18.00000000819982,16.00000000839984,65.99999998340034,81277.98707840656
18.00000000819982,17.00000000829983,64.99999998350035,80858.63398630467
18.00000000819982,18.00000000819982,63.99999998360036,80457.45646702082
18.00000000819982,19.00000000809981,62.99999998370037,80073.97284048735
18.00000000819982,20.000000007999798,61.99999998380038,79707.72828188524
18.00000000819982,21.00000000789979,60.999999983900395,79358.29342760971
18.00000000819982,22.00000000779978,59.9999999840004,79025.26308250625
18.00000000819982,23.000000007699768,58.99999998410041,78708.25502071116
18.00000000819982,24.00000000759976,57.99999998420042,78406.90887312869
18.00000000819982,25.000000007499747,56.99999998430043,78120.88509520673
18.00000000819982,26.000000007399738,55.999999984400446,77849.86400924399
18.00000000819982,27.00000000729973,54.99999998450045,77593.54491597555
18.00000000819982,28.00000000719972,53.999999984600464,77351.6452706525
18.00000000819982,29.000000007099707,52.99999998470047,77123.89991925533
18.00000000819982,30.0000000069997,51.99999998480048,76910.06039086761
18.00000000819982,31.000000006899686,50.9999999849005,76709.89424258776
18.00000000819982,32.00000000679968,49.9999999850005,76523.184453678
18.00000000819982,33.00000000669967,48.99999998510051,76349.72886594415
18.00000000819982,34.000000006599656,47.999999985200525,76189.33966760726
18.00000000819982,35.00000000649965,46.99999998530053,76041.8429181772
18.00000000819982,36.00000000639964,45.99999998540054,75907.07811206399
18.00000000819982,37.00000000629963,44.99999998550055,75784.8977788732
18.00000000819982,38.00000000619962,43.99999998560056,75675.16711852499
